Product_ID,Product_Name,Category,Sub_Category,Brand,Gender,Size_Available,Color,Texture,Material_Quality,Trend_Tag,Price,Discount_Percent,Accessories_Match,Brand_Ambassador,Season,Launch_Year,In_Stock,Ratings
MTR10851,Graphic Sandals,Footwear,Scarves,Roadster,Unisex,"S, M, L, XL",Pink,Rough,Standard,Streetwear,2094,20%,Statement Brooch,Ranveer Singh,All Season,2024,No,4.8
MTR10852,Floral Jeans,Accessories,Scarves,Allen Solly,Women,"S, M, L, XL",Pastel Green,Matte,Standard,Y2K,5746,20%,Leather Belt,Kareena Kapoor,All Season,2023,No,4.7
MTR10853,Formal Hoodies,Ethnic,Sneakers,H&M,Women,UK 6–11,White,Ribbed,Eco-Friendly,Boho,1322,30%,Sunglasses,Virat Kohli,Winter,2025,Yes,4.0
MTR10854,Floral Blazers,Bottomwear,T-Shirt,Roadster,Women,Free Size,Yellow,Matte,Premium,Streetwear,2083,10%,Cap,Kareena Kapoor,Winter,2025,Yes,3.8
MTR10855,Basic Kurtis,Winterwear,Sandals,Adidas,Men,"XS, S, M, L",Black,Smooth,Eco-Friendly,Minimalist,1289,15%,Statement Brooch,Kiara Advani,Summer,2024,Yes,4.0
MTR10856,Formal Sneakers,Accessories,Scarves,Adidas,Women,"M, L, XL",Pink,Glossy,Standard,Streetwear,3442,30%,Leather Belt,Deepika Padukone,Summer,2023,Yes,4.4
MTR10857,Formal Sneakers,Winterwear,Kurtis,Roadster,Men,UK 6–11,Pastel Green,Ribbed,Eco-Friendly,Minimalist,4861,20%,Statement Brooch,Virat Kohli,All Season,2025,No,3.7
MTR10858,Printed Shirts,Winterwear,Tracks,Nike,Men,"S, M, L, XL",Olive,Smooth,Premium,Athleisure,3378,20%,Silver Jhumkas,Virat Kohli,Summer,2025,No,3.6
MTR10859,Floral Blazers,Footwear,Shirts,Zara,Women,"S, M, L, XL",White,Matte,Standard,Boho,4078,10%,Cap,Virat Kohli,All Season,2025,Yes,3.5
MTR10860,Sporty Shirts,Topwear,Kurtis,H&M,Women,"M, L, XL",Pink,Soft,Premium,Y2K,1848,15%,Statement Brooch,Kiara Advani,Summer,2023,Yes,4.4
MTR10861,Casual Blazers,Footwear,Sneakers,Nike,Men,"XS, S, M, L",Pink,Rough,Standard,Minimalist,5251,25%,Watch,Kareena Kapoor,All Season,2023,Yes,3.7
MTR10862,Sporty Blazers,Winterwear,T-Shirt,Adidas,Women,Free Size,Pink,Smooth,Premium,Y2K,3682,30%,Silver Jhumkas,None,Summer,2024,Yes,4.0
MTR10863,Basic Sandals,Accessories,Tracks,Levi’s,Unisex,UK 6–11,Pastel Green,Rough,Standard,Streetwear,4466,15%,Sunglasses,Virat Kohli,All Season,2023,Yes,4.9
MTR10864,Basic Shirts,Ethnic,Kurtis,Puma,Men,UK 6–11,White,Rough,Recycled,Minimalist,3164,25%,Watch,Ranveer Singh,All Season,2025,Yes,3.8
MTR10865,Sporty Hoodies,Bottomwear,Scarves,Adidas,Unisex,"XS, S, M, L",White,Matte,Recycled,Streetwear,5509,10%,Sunglasses,Ranveer Singh,Winter,2024,No,4.1
MTR10866,Formal Hoodies,Winterwear,Blazers,H&M,Men,"M, L, XL",Red,Soft,Standard,Minimalist,563,15%,Watch,Deepika Padukone,Summer,2023,Yes,4.4
MTR10867,Floral Tracks,Topwear,Sneakers,Nike,Unisex,"M, L, XL",Yellow,Ribbed,Standard,Streetwear,2067,30%,Cap,None,All Season,2024,No,3.8
MTR10868,Graphic T-Shirt,Footwear,T-Shirt,Roadster,Women,Free Size,Yellow,Matte,Standard,Athleisure,4927,30%,Sunglasses,Ranveer Singh,Winter,2024,No,4.8
MTR10869,Casual Sneakers,Bottomwear,Blazers,Nike,Men,Free Size,White,Soft,Standard,Boho,2030,25%,Statement Brooch,None,All Season,2025,No,4.2
MTR10870,Floral Scarves,Bottomwear,Sneakers,Adidas,Unisex,"S, M, L, XL",Pink,Ribbed,Premium,Minimalist,4755,25%,Sports Socks,Ranveer Singh,Winter,2023,Yes,4.9
MTR10871,Casual T-Shirt,Bottomwear,Blazers,Allen Solly,Men,"XS, S, M, L",Yellow,Ribbed,Recycled,Athleisure,757,30%,Sunglasses,Deepika Padukone,Winter,2023,No,3.7
MTR10872,Printed Blazers,Ethnic,Tracks,Adidas,Men,"M, L, XL",Beige,Rough,Premium,Retro,5321,10%,Cap,Ranveer Singh,All Season,2025,No,4.3
MTR10873,Casual Jeans,Footwear,Scarves,Levi’s,Men,"S, M, L, XL",Olive,Ribbed,Standard,Streetwear,5091,10%,Sunglasses,Ranveer Singh,Summer,2023,No,4.3
MTR10874,Slim Fit Sandals,Ethnic,Hoodies,Adidas,Women,"XS, S, M, L",Black,Rough,Premium,Y2K,5356,15%,Cap,Ranveer Singh,Winter,2023,No,4.3
MTR10875,Graphic Shirts,Ethnic,Tracks,Puma,Unisex,UK 6–11,Pastel Green,Textured,Premium,Retro,4628,15%,Silver Jhumkas,Kiara Advani,All Season,2025,Yes,4.2
MTR10876,Casual T-Shirt,Accessories,T-Shirt,Puma,Men,UK 6–11,Grey,Soft,Eco-Friendly,Boho,3131,20%,Leather Belt,Virat Kohli,Winter,2025,No,4.9
MTR10877,Formal Hoodies,Accessories,Blazers,Allen Solly,Men,Free Size,Beige,Textured,Premium,Boho,5776,15%,Silver Jhumkas,None,Winter,2025,No,4.0
MTR10878,Slim Fit Sneakers,Accessories,Hoodies,H&M,Women,UK 6–11,Pink,Matte,Eco-Friendly,Retro,4623,10%,Statement Brooch,Kareena Kapoor,All Season,2024,Yes,4.2
MTR10879,Floral Sandals,Bottomwear,Kurtis,H&M,Women,"M, L, XL",Red,Ribbed,Recycled,Minimalist,5670,30%,Cap,None,All Season,2023,No,4.9
MTR10880,Sporty Jeans,Footwear,T-Shirt,Biba,Unisex,"S, M, L, XL",Beige,Soft,Recycled,Streetwear,5974,10%,Leather Belt,Deepika Padukone,Winter,2025,Yes,4.9
MTR10881,Sporty Shirts,Bottomwear,Sneakers,Adidas,Unisex,"XS, S, M, L",Beige,Smooth,Premium,Minimalist,3656,15%,Sports Socks,Kareena Kapoor,Winter,2025,No,4.9
MTR10882,Floral Scarves,Ethnic,Sandals,Puma,Unisex,Free Size,Olive,Ribbed,Recycled,Retro,2841,20%,Statement Brooch,Kiara Advani,All Season,2024,No,4.0
MTR10883,Casual Sneakers,Bottomwear,Sandals,Levi’s,Women,"M, L, XL",Black,Ribbed,Standard,Y2K,4274,25%,Sunglasses,Kareena Kapoor,Winter,2024,Yes,3.7
MTR10884,Floral Sandals,Winterwear,Scarves,Zara,Unisex,"M, L, XL",Black,Textured,Premium,Retro,4294,30%,Cap,None,Summer,2025,Yes,4.3
MTR10885,Basic Blazers,Topwear,Shirts,H&M,Unisex,"XS, S, M, L",Grey,Matte,Standard,Athleisure,1023,20%,Sunglasses,None,Winter,2025,Yes,4.5
MTR10886,Graphic Sandals,Footwear,Shirts,Adidas,Unisex,Free Size,Yellow,Rough,Premium,Minimalist,5777,20%,Watch,Virat Kohli,All Season,2024,Yes,4.5
MTR10887,Floral Scarves,Ethnic,Scarves,Zara,Women,"XS, S, M, L",Beige,Rough,Recycled,Boho,4044,20%,Watch,Ranveer Singh,All Season,2025,Yes,3.6
MTR10888,Casual Sandals,Topwear,T-Shirt,Allen Solly,Unisex,"S, M, L, XL",White,Rough,Premium,Minimalist,2756,10%,Cap,Kiara Advani,All Season,2025,No,3.6
MTR10889,Floral Sandals,Bottomwear,T-Shirt,Nike,Unisex,UK 6–11,White,Rough,Standard,Minimalist,4973,15%,Leather Belt,Ranveer Singh,Summer,2024,Yes,3.9
MTR10890,Sporty Sandals,Topwear,Hoodies,H&M,Women,"S, M, L, XL",Black,Rough,Recycled,Boho,5673,20%,Silver Jhumkas,Deepika Padukone,All Season,2023,No,4.4
MTR10891,Floral Blazers,Winterwear,T-Shirt,Allen Solly,Men,Free Size,White,Soft,Standard,Minimalist,4049,25%,Silver Jhumkas,Ranveer Singh,Winter,2024,Yes,3.6
MTR10892,Graphic T-Shirt,Footwear,Hoodies,Puma,Men,"S, M, L, XL",Olive,Textured,Premium,Boho,3974,10%,Statement Brooch,None,Winter,2025,No,3.5
MTR10893,Formal Sneakers,Footwear,Shirts,Puma,Unisex,Free Size,Olive,Glossy,Premium,Boho,1074,30%,Leather Belt,Kiara Advani,Summer,2023,Yes,4.4
MTR10894,Graphic Blazers,Ethnic,Sandals,Biba,Unisex,"M, L, XL",Beige,Rough,Premium,Y2K,5354,20%,Statement Brooch,Deepika Padukone,Winter,2024,Yes,3.9
MTR10895,Graphic T-Shirt,Accessories,Blazers,Allen Solly,Unisex,UK 6–11,Black,Ribbed,Standard,Y2K,776,30%,Sports Socks,Deepika Padukone,All Season,2025,Yes,4.5
MTR10896,Sporty Shirts,Winterwear,Blazers,Levi’s,Men,"M, L, XL",Grey,Ribbed,Eco-Friendly,Minimalist,5168,20%,Silver Jhumkas,None,Winter,2024,Yes,4.3
MTR10897,Floral T-Shirt,Ethnic,Kurtis,Levi’s,Men,"XS, S, M, L",Grey,Glossy,Standard,Streetwear,4900,10%,Statement Brooch,Kiara Advani,Summer,2025,No,3.7
MTR10898,Printed T-Shirt,Ethnic,Scarves,Biba,Unisex,"S, M, L, XL",Pastel Green,Smooth,Eco-Friendly,Athleisure,5067,25%,Watch,None,Winter,2024,No,4.1
MTR10899,Basic Tracks,Ethnic,Blazers,Adidas,Women,"S, M, L, XL",Yellow,Textured,Eco-Friendly,Boho,1292,25%,Statement Brooch,Virat Kohli,Winter,2023,Yes,4.4
MTR10900,Slim Fit Blazers,Topwear,Blazers,Adidas,Men,"XS, S, M, L",Yellow,Textured,Eco-Friendly,Boho,4716,10%,Silver Jhumkas,Virat Kohli,Summer,2024,Yes,4.0
MTR10901,Basic Blazers,Ethnic,T-Shirt,Allen Solly,Women,Free Size,Yellow,Rough,Recycled,Retro,1235,10%,Sunglasses,Ranveer Singh,Winter,2024,Yes,4.3
MTR10902,Casual Sneakers,Winterwear,Jeans,Zara,Women,UK 6–11,Pink,Matte,Recycled,Athleisure,3423,30%,Leather Belt,None,Summer,2024,No,3.5
MTR10903,Formal Kurtis,Accessories,Jeans,Roadster,Men,"M, L, XL",Red,Textured,Eco-Friendly,Boho,2318,20%,Leather Belt,Ranveer Singh,All Season,2025,No,4.3
MTR10904,Printed Shirts,Ethnic,Sandals,U.S. Polo Assn.,Women,Free Size,Yellow,Glossy,Standard,Streetwear,3789,20%,Cap,Kiara Advani,Winter,2024,No,5.0
MTR10905,Floral Tracks,Bottomwear,Jeans,Roadster,Unisex,"M, L, XL",Olive,Glossy,Recycled,Minimalist,5076,10%,Cap,Kareena Kapoor,Summer,2025,Yes,4.0
MTR10906,Graphic Sandals,Footwear,Jeans,Allen Solly,Men,Free Size,Olive,Textured,Eco-Friendly,Retro,1421,20%,Cap,Virat Kohli,All Season,2025,No,3.7
MTR10907,Casual Scarves,Ethnic,Hoodies,U.S. Polo Assn.,Unisex,UK 6–11,Pink,Textured,Premium,Athleisure,4286,10%,Sports Socks,None,Summer,2025,No,3.6
MTR10908,Sporty Hoodies,Winterwear,Tracks,H&M,Men,"M, L, XL",Black,Glossy,Premium,Athleisure,5728,25%,Sports Socks,Ranveer Singh,Summer,2023,Yes,3.7
MTR10909,Basic Hoodies,Footwear,Hoodies,Allen Solly,Men,Free Size,Grey,Matte,Standard,Retro,773,15%,Watch,Ranveer Singh,Winter,2023,Yes,4.5
MTR10910,Graphic Sneakers,Topwear,Blazers,Zara,Women,UK 6–11,Grey,Soft,Eco-Friendly,Boho,4231,25%,Sports Socks,Kareena Kapoor,All Season,2024,No,3.6
MTR10911,Sporty T-Shirt,Ethnic,Scarves,H&M,Men,"M, L, XL",Yellow,Soft,Premium,Y2K,945,15%,Leather Belt,Virat Kohli,All Season,2025,Yes,4.3
MTR10912,Graphic Jeans,Topwear,Sneakers,Adidas,Women,"M, L, XL",Pink,Glossy,Standard,Minimalist,4804,30%,Silver Jhumkas,Virat Kohli,Summer,2023,No,4.9
MTR10913,Printed Jeans,Accessories,Sneakers,Nike,Unisex,"M, L, XL",Pastel Green,Ribbed,Premium,Minimalist,5867,15%,Sunglasses,Virat Kohli,All Season,2025,No,3.8
MTR10914,Formal Shirts,Bottomwear,Jeans,Biba,Women,UK 6–11,Olive,Matte,Standard,Boho,3230,25%,Statement Brooch,Virat Kohli,All Season,2023,Yes,4.3
MTR10915,Casual Blazers,Footwear,T-Shirt,Roadster,Women,UK 6–11,Black,Smooth,Standard,Boho,1910,15%,Statement Brooch,None,Winter,2024,Yes,4.0
MTR10916,Printed Scarves,Bottomwear,Tracks,Nike,Women,"M, L, XL",Grey,Matte,Standard,Minimalist,651,30%,Leather Belt,Ranveer Singh,Summer,2023,No,4.5
MTR10917,Sporty Kurtis,Winterwear,Scarves,Zara,Men,Free Size,Beige,Soft,Premium,Streetwear,956,25%,Leather Belt,Deepika Padukone,Summer,2024,No,3.7
MTR10918,Formal Kurtis,Winterwear,Blazers,Adidas,Men,"M, L, XL",Beige,Ribbed,Eco-Friendly,Minimalist,5646,25%,Sports Socks,Kiara Advani,Summer,2023,No,3.7
MTR10919,Floral Sneakers,Topwear,Sandals,Nike,Women,"S, M, L, XL",Pink,Glossy,Recycled,Streetwear,3927,15%,Silver Jhumkas,Kiara Advani,All Season,2025,Yes,4.4
MTR10920,Slim Fit Tracks,Ethnic,Sandals,H&M,Unisex,UK 6–11,Pastel Green,Soft,Standard,Minimalist,1735,30%,Sports Socks,None,Summer,2024,Yes,3.6
MTR10921,Sporty Jeans,Bottomwear,Blazers,Zara,Unisex,"S, M, L, XL",Pastel Green,Glossy,Premium,Athleisure,950,30%,Leather Belt,Ranveer Singh,Winter,2024,Yes,4.1
MTR10922,Basic Jeans,Bottomwear,Jeans,Biba,Unisex,"XS, S, M, L",Black,Rough,Premium,Boho,662,30%,Leather Belt,Ranveer Singh,Winter,2024,Yes,4.1
MTR10923,Formal Hoodies,Ethnic,Jeans,Levi’s,Unisex,"M, L, XL",Grey,Textured,Standard,Streetwear,5202,10%,Sunglasses,Deepika Padukone,Winter,2024,Yes,3.9
MTR10924,Slim Fit Hoodies,Accessories,Tracks,Biba,Unisex,"M, L, XL",Olive,Smooth,Recycled,Y2K,1502,25%,Sunglasses,Kareena Kapoor,Summer,2025,Yes,4.8
MTR10925,Floral Blazers,Accessories,Hoodies,U.S. Polo Assn.,Women,"XS, S, M, L",White,Smooth,Recycled,Retro,1516,10%,Sports Socks,Ranveer Singh,All Season,2024,Yes,4.5
MTR10926,Slim Fit Jeans,Footwear,Shirts,U.S. Polo Assn.,Women,"S, M, L, XL",Beige,Textured,Standard,Streetwear,2902,20%,Cap,Virat Kohli,Winter,2025,No,4.7
MTR10927,Casual Tracks,Footwear,Scarves,H&M,Men,Free Size,Grey,Textured,Premium,Minimalist,3465,15%,Silver Jhumkas,Kareena Kapoor,Summer,2025,Yes,4.0
MTR10928,Printed Jeans,Ethnic,Jeans,Zara,Men,"S, M, L, XL",Navy Blue,Smooth,Standard,Retro,1647,15%,Statement Brooch,None,Summer,2024,No,4.6
MTR10929,Casual Blazers,Topwear,Scarves,Zara,Men,"S, M, L, XL",Navy Blue,Smooth,Eco-Friendly,Boho,1644,20%,Statement Brooch,Virat Kohli,All Season,2025,No,3.9
MTR10930,Floral Scarves,Ethnic,Kurtis,Puma,Unisex,Free Size,Olive,Textured,Recycled,Athleisure,4763,25%,Sports Socks,Virat Kohli,Summer,2024,Yes,4.5
MTR10931,Graphic Jeans,Winterwear,Kurtis,Levi’s,Unisex,"S, M, L, XL",Navy Blue,Textured,Premium,Boho,1154,20%,Cap,Kiara Advani,All Season,2023,No,5.0
MTR10932,Printed Kurtis,Topwear,Jeans,Nike,Men,"XS, S, M, L",Red,Glossy,Premium,Minimalist,5482,30%,Statement Brooch,Kiara Advani,All Season,2024,Yes,5.0
MTR10933,Printed Shirts,Winterwear,T-Shirt,U.S. Polo Assn.,Women,"S, M, L, XL",Yellow,Rough,Standard,Retro,3495,30%,Sunglasses,None,Winter,2023,No,3.8
MTR10934,Printed Sandals,Ethnic,T-Shirt,U.S. Polo Assn.,Men,"M, L, XL",Black,Soft,Eco-Friendly,Athleisure,5799,25%,Sunglasses,Virat Kohli,Summer,2024,Yes,4.8
MTR10935,Floral Sneakers,Winterwear,Sneakers,Levi’s,Unisex,Free Size,Black,Smooth,Standard,Y2K,5569,15%,Silver Jhumkas,Ranveer Singh,Winter,2023,No,3.7
MTR10936,Sporty T-Shirt,Ethnic,Sneakers,Puma,Unisex,Free Size,Olive,Smooth,Standard,Athleisure,3631,15%,Silver Jhumkas,Virat Kohli,Winter,2023,No,4.8
MTR10937,Basic Hoodies,Winterwear,Sneakers,Adidas,Women,Free Size,Olive,Textured,Standard,Retro,4281,10%,Cap,None,All Season,2025,Yes,4.4
MTR10938,Slim Fit Kurtis,Footwear,Sneakers,Puma,Unisex,Free Size,Black,Ribbed,Recycled,Y2K,543,10%,Silver Jhumkas,None,All Season,2023,Yes,4.0
MTR10939,Basic T-Shirt,Ethnic,Sandals,U.S. Polo Assn.,Unisex,"XS, S, M, L",White,Rough,Recycled,Streetwear,5425,30%,Statement Brooch,Kiara Advani,Summer,2023,Yes,4.3
MTR10940,Casual Scarves,Footwear,Shirts,Levi’s,Unisex,"M, L, XL",Beige,Smooth,Eco-Friendly,Minimalist,3030,25%,Watch,Ranveer Singh,Winter,2025,Yes,3.7
MTR10941,Graphic Blazers,Ethnic,Tracks,Adidas,Unisex,Free Size,Pastel Green,Soft,Premium,Retro,4099,15%,Sunglasses,Deepika Padukone,Summer,2025,No,4.6
MTR10942,Slim Fit Blazers,Winterwear,Jeans,Nike,Unisex,"S, M, L, XL",Pastel Green,Ribbed,Eco-Friendly,Minimalist,1384,20%,Cap,Kareena Kapoor,Winter,2024,Yes,3.7
MTR10943,Graphic Sandals,Winterwear,Hoodies,U.S. Polo Assn.,Women,"XS, S, M, L",Olive,Textured,Premium,Retro,3413,30%,Statement Brooch,Kareena Kapoor,All Season,2025,No,4.9
MTR10944,Basic Jeans,Footwear,Tracks,Zara,Women,"S, M, L, XL",White,Soft,Standard,Streetwear,3517,30%,Statement Brooch,Kareena Kapoor,Winter,2023,Yes,4.9
MTR10945,Floral Sneakers,Winterwear,Blazers,Levi’s,Men,"M, L, XL",Beige,Smooth,Premium,Retro,5090,20%,Watch,Deepika Padukone,Winter,2025,No,4.8
MTR10946,Casual Sandals,Winterwear,Jeans,U.S. Polo Assn.,Unisex,"S, M, L, XL",White,Glossy,Standard,Y2K,1725,10%,Watch,Virat Kohli,Summer,2024,Yes,4.8
MTR10947,Graphic Blazers,Topwear,Shirts,Adidas,Unisex,"S, M, L, XL",Black,Glossy,Recycled,Boho,3284,25%,Watch,Virat Kohli,Summer,2023,No,3.6
MTR10948,Casual Sandals,Winterwear,Sneakers,Biba,Men,"M, L, XL",Olive,Glossy,Premium,Boho,4838,30%,Leather Belt,Deepika Padukone,Winter,2023,No,3.5
MTR10949,Casual T-Shirt,Footwear,Blazers,Adidas,Women,"XS, S, M, L",Black,Glossy,Standard,Boho,5766,30%,Silver Jhumkas,Virat Kohli,Winter,2024,Yes,3.6
MTR10950,Formal Kurtis,Winterwear,Jeans,Allen Solly,Unisex,UK 6–11,Olive,Ribbed,Recycled,Minimalist,3794,20%,Silver Jhumkas,Kareena Kapoor,Winter,2024,No,3.5
MTR10951,Slim Fit Tracks,Accessories,Sandals,Adidas,Women,"M, L, XL",White,Soft,Recycled,Retro,2678,30%,Leather Belt,Kiara Advani,All Season,2025,Yes,3.9
MTR10952,Basic Blazers,Footwear,Kurtis,Adidas,Women,"XS, S, M, L",Grey,Textured,Standard,Retro,1974,15%,Sports Socks,Ranveer Singh,Winter,2024,Yes,4.3
MTR10953,Floral Sneakers,Accessories,Blazers,Biba,Women,Free Size,Black,Textured,Premium,Athleisure,1687,15%,Leather Belt,Virat Kohli,All Season,2023,No,4.3
MTR10954,Sporty Kurtis,Bottomwear,Hoodies,Adidas,Women,Free Size,Pastel Green,Ribbed,Standard,Athleisure,2540,20%,Watch,Deepika Padukone,All Season,2025,Yes,4.4
MTR10955,Basic Tracks,Ethnic,T-Shirt,H&M,Women,"XS, S, M, L",Black,Rough,Recycled,Streetwear,3945,10%,Statement Brooch,Virat Kohli,Winter,2025,No,4.4
MTR10956,Casual Scarves,Topwear,Kurtis,Roadster,Women,"M, L, XL",Black,Soft,Standard,Minimalist,2011,30%,Sunglasses,Virat Kohli,All Season,2023,Yes,3.9
MTR10957,Slim Fit Jeans,Footwear,Sandals,U.S. Polo Assn.,Women,"M, L, XL",Beige,Soft,Standard,Minimalist,4437,30%,Cap,Ranveer Singh,Summer,2024,Yes,4.0
MTR10958,Casual Hoodies,Ethnic,T-Shirt,Puma,Women,UK 6–11,Olive,Matte,Recycled,Boho,3156,20%,Statement Brooch,Kareena Kapoor,Winter,2023,Yes,3.6
MTR10959,Basic Blazers,Ethnic,Jeans,Nike,Women,UK 6–11,Pink,Rough,Eco-Friendly,Minimalist,990,30%,Cap,Deepika Padukone,All Season,2025,Yes,3.6
MTR10960,Graphic Kurtis,Winterwear,Scarves,Roadster,Women,"M, L, XL",Yellow,Textured,Eco-Friendly,Streetwear,1157,15%,Silver Jhumkas,None,Summer,2025,Yes,3.5
MTR10961,Basic T-Shirt,Accessories,Jeans,Zara,Women,"S, M, L, XL",Pastel Green,Ribbed,Eco-Friendly,Retro,3878,20%,Sports Socks,Deepika Padukone,All Season,2024,No,3.8
MTR10962,Sporty Sneakers,Footwear,Shirts,H&M,Men,UK 6–11,Pastel Green,Ribbed,Standard,Streetwear,1761,10%,Watch,Ranveer Singh,All Season,2025,No,4.0
MTR10963,Basic Jeans,Topwear,T-Shirt,Zara,Men,"S, M, L, XL",Navy Blue,Textured,Eco-Friendly,Y2K,1402,25%,Cap,Kareena Kapoor,Winter,2025,Yes,4.1
MTR10964,Graphic Jeans,Bottomwear,Tracks,U.S. Polo Assn.,Women,"XS, S, M, L",White,Soft,Recycled,Streetwear,3710,15%,Cap,Ranveer Singh,Summer,2025,Yes,4.5
MTR10965,Graphic Kurtis,Bottomwear,Shirts,Roadster,Men,"M, L, XL",Beige,Smooth,Eco-Friendly,Y2K,901,15%,Cap,Deepika Padukone,Winter,2023,No,4.3
MTR10966,Printed Kurtis,Winterwear,Sandals,U.S. Polo Assn.,Unisex,Free Size,Beige,Matte,Standard,Athleisure,3138,20%,Sports Socks,Virat Kohli,All Season,2024,No,4.9
MTR10967,Printed Hoodies,Accessories,Hoodies,Nike,Women,UK 6–11,Beige,Textured,Eco-Friendly,Minimalist,3262,25%,Watch,Kareena Kapoor,All Season,2025,No,3.7
MTR10968,Slim Fit Hoodies,Topwear,Tracks,Nike,Women,Free Size,Grey,Matte,Premium,Streetwear,3153,30%,Sports Socks,None,Winter,2024,No,4.8
MTR10969,Casual Hoodies,Topwear,Jeans,Biba,Men,"M, L, XL",Yellow,Glossy,Premium,Y2K,4842,15%,Watch,Deepika Padukone,Summer,2024,Yes,3.7
MTR10970,Graphic T-Shirt,Footwear,Kurtis,Nike,Women,UK 6–11,White,Rough,Standard,Athleisure,2085,20%,Cap,Deepika Padukone,Winter,2025,Yes,4.2
MTR10971,Casual Kurtis,Bottomwear,Tracks,U.S. Polo Assn.,Unisex,UK 6–11,Beige,Matte,Recycled,Retro,4335,10%,Silver Jhumkas,Ranveer Singh,Summer,2024,Yes,4.6
MTR10972,Slim Fit Sandals,Bottomwear,Shirts,Roadster,Men,"M, L, XL",Pastel Green,Textured,Standard,Boho,4044,30%,Cap,None,Summer,2023,No,3.8
MTR10973,Sporty Hoodies,Footwear,Sandals,Allen Solly,Men,"M, L, XL",Red,Ribbed,Standard,Athleisure,5388,10%,Cap,Virat Kohli,All Season,2024,No,4.3
MTR10974,Sporty Hoodies,Topwear,Kurtis,Zara,Unisex,UK 6–11,Pastel Green,Soft,Recycled,Streetwear,1149,10%,Silver Jhumkas,None,All Season,2025,No,5.0
MTR10975,Printed Blazers,Bottomwear,Sneakers,Zara,Women,Free Size,Grey,Glossy,Premium,Streetwear,3890,20%,Silver Jhumkas,Kiara Advani,All Season,2023,No,4.9
MTR10976,Sporty T-Shirt,Accessories,Tracks,Levi’s,Women,UK 6–11,Pink,Smooth,Eco-Friendly,Y2K,4240,10%,Watch,None,All Season,2025,Yes,5.0
MTR10977,Printed Tracks,Winterwear,Jeans,Levi’s,Unisex,UK 6–11,Navy Blue,Textured,Standard,Streetwear,3693,25%,Sunglasses,Ranveer Singh,All Season,2024,No,3.5
MTR10978,Basic Hoodies,Footwear,Sandals,Adidas,Unisex,"XS, S, M, L",Yellow,Matte,Eco-Friendly,Boho,5717,15%,Sunglasses,None,All Season,2023,No,4.9
MTR10979,Slim Fit T-Shirt,Accessories,Tracks,Puma,Women,"M, L, XL",Black,Ribbed,Recycled,Boho,4125,20%,Watch,Virat Kohli,All Season,2023,No,4.6
MTR10980,Casual Kurtis,Topwear,Jeans,Levi’s,Men,Free Size,Olive,Ribbed,Standard,Retro,516,10%,Sports Socks,Virat Kohli,Summer,2023,Yes,4.5
MTR10981,Sporty Kurtis,Ethnic,Blazers,Roadster,Unisex,"XS, S, M, L",Beige,Matte,Standard,Athleisure,4185,20%,Sports Socks,Kiara Advani,Winter,2023,Yes,3.8
MTR10982,Casual T-Shirt,Topwear,Jeans,Roadster,Women,Free Size,Pink,Matte,Eco-Friendly,Streetwear,3176,25%,Silver Jhumkas,Deepika Padukone,All Season,2024,Yes,4.8
MTR10983,Basic Sandals,Bottomwear,Hoodies,Puma,Women,"M, L, XL",Red,Rough,Eco-Friendly,Y2K,5740,30%,Leather Belt,None,Winter,2025,Yes,4.3
MTR10984,Printed Sneakers,Bottomwear,Kurtis,Allen Solly,Women,Free Size,Navy Blue,Textured,Standard,Athleisure,3015,20%,Statement Brooch,Deepika Padukone,All Season,2025,No,4.0
MTR10985,Sporty Jeans,Ethnic,Hoodies,Levi’s,Women,"XS, S, M, L",Navy Blue,Glossy,Premium,Streetwear,5143,10%,Cap,Kareena Kapoor,Summer,2023,Yes,3.9
MTR10986,Slim Fit Blazers,Bottomwear,T-Shirt,Zara,Unisex,Free Size,Black,Glossy,Eco-Friendly,Athleisure,4202,25%,Statement Brooch,Virat Kohli,All Season,2023,No,4.6
MTR10987,Casual Jeans,Accessories,Sandals,Levi’s,Men,Free Size,Pastel Green,Soft,Eco-Friendly,Retro,909,25%,Statement Brooch,Kareena Kapoor,Winter,2024,Yes,3.7
MTR10988,Basic Hoodies,Footwear,Hoodies,Roadster,Women,"M, L, XL",Beige,Ribbed,Premium,Y2K,812,15%,Sunglasses,Deepika Padukone,Winter,2023,No,3.7
MTR10989,Casual Sandals,Bottomwear,Scarves,U.S. Polo Assn.,Men,Free Size,Grey,Textured,Premium,Boho,1357,20%,Sunglasses,Virat Kohli,Winter,2024,Yes,4.7
MTR10990,Slim Fit Hoodies,Bottomwear,Hoodies,Roadster,Women,"XS, S, M, L",Black,Matte,Recycled,Retro,4886,10%,Sunglasses,Deepika Padukone,Summer,2024,Yes,4.6
MTR10991,Basic T-Shirt,Bottomwear,Shirts,Levi’s,Unisex,UK 6–11,Black,Textured,Eco-Friendly,Y2K,4477,10%,Watch,Deepika Padukone,Winter,2023,No,3.9
MTR10992,Slim Fit Hoodies,Ethnic,Jeans,Biba,Women,Free Size,Black,Glossy,Premium,Streetwear,1687,20%,Silver Jhumkas,Ranveer Singh,All Season,2023,No,4.2
MTR10993,Graphic Scarves,Topwear,Tracks,Puma,Unisex,"XS, S, M, L",Olive,Ribbed,Recycled,Athleisure,3148,30%,Sunglasses,Deepika Padukone,Winter,2024,Yes,4.2
